"business_product_id";"name";"name_or_number";"discriminator";"product_type";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"promotional_region";"statistical_region";"x";"y";"lat";"long";"phone1";"phone2";"phone3";"email";"website";"status";"last_status_change_date";"notification_date";"acknowledgement_date";"comfort_class";"number_of_units";"maximum_capacity";"tva_type";"tva_acknowledgement";"tva_capacity";"tva_capacity_description";"tva_acknowledgement_date";"tva_principal_acknowledgement_date";"tva_revoke_date";"tva_suspension_date";"tva_suspension_removal_date";"deleted";"green_key_labeled";"accessibility_label";"changed_time"
"227752";"Bivakhuis De Havik";"Bivakhuis De Havik";"YOUTH_ACCOMMODATION";"BASE";"Sportwegel";"7";"";"9840";"De Pinte";"De Pinte";"leieStreek";"leieStreek";"100208.85";"187312.7";"50.99389837608174";"3.659563643984983";"+3293210955";"+32";"";"dennis.vandendaele@gmail.com";"http://www.dehavik.be/index.php/bivakhuis";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"80";"";"Apr 27 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov 22 2018 09:30:05:733AM"
"225667";"Bivakhuis De Kariboe";"Bivakhuis De Kariboe";"YOUTH_ACCOMMODATION";"BASE";"SCHOOLSTRAAT";"30";"";"3670";"Ellikom";"Meeuwen-Gruitrode";"limburgseKempen";"limburgseKempen";"232631.1544318353";"202553.9763798621";"51.127676";"5.547852";"";"+32477363882";"";"info@bivakhuis-kariboe.be";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=3151";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"79";"";"Aug 16 2005 02:00:00:000AM";"";"";"";"";"0";"0";"";"Sep 24 2018 08:21:03:487AM"
"346218";"Bivakhuis Deken Verbist";"Bivakhuis Deken Verbist";"YOUTH_ACCOMMODATION";"BASE";"ESSENDONK";"3";"";"2910";"Essen";"Essen";"antwerpseKempen";"antwerpseKempen";"157385.4627286316";"239590.5022973707";"51.46641";"4.473752";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:43:58:353AM"
"219150";"Bivakhuis Deken Verstraelen";"Bivakhuis Deken Verstraelen";"YOUTH_ACCOMMODATION";"BASE";"Essendonk";"3";"";"2910";"Essen";"Essen";"antwerpseKempen";"antwerpseKempen";"157264.7";"239654.22";"51.46643002549908";"4.47330920255479";"";"+32498597002";"";"info@bivakhuisdekenverstraelen.be";"https://www.bivakhuisdekenverstraelen.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"60";"";"Sep  2 2008 02:00:00:000AM";"Apr  2 2007 02:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:01:48:367AM"
"264242";"Bivakhuis het Aldegondedal";"Bivakhuis het Aldegondedal";"YOUTH_ACCOMMODATION";"BASE";"SINT-ALDEGONDISSTRAAT";"17";"";"3665";"As";"As";"limburgseKempen";"limburgseKempen";"234948.0638838234";"189632.7875016816";"51.011212";"5.577934";"+3289657354";"+32";"";"johannes.vandael@telenet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"May 22 2006 02:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:42:59:497AM"
"346357";"Bivakhuis Hoge Duin";"Bivakhuis Hoge Duin";"YOUTH_ACCOMMODATION";"BASE";"KINDERLAAN";"45-47";"";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"33924.69249308853";"204517.5714748129";"51.139576";"2.708889";"+32 58 23 40 52";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Jun  1 2006 02:00:00:000AM";"";"";"";"";"1";"";"";"Apr  2 2018 10:24:01:417AM"
"224148";"Bivakhuis Hoge Duin - De Kajuit (1ste verdieping)";"Bivakhuis Hoge Duin - De Kajuit (1ste verdieping)";"YOUTH_ACCOMMODATION";"BASE";"Kinderlaan";"47";"C";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"33782.25";"204545.78";"51.1392740169866";"2.70806692535381";"+3258234052";"+32";"";"info@bivakhuishogeduin.be";"http://bivak.hogeduin.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"60";"";"Aug 10 2009 02:00:00:000AM";"Mar  8 2007 01:00:00:000AM";"";"";"";"0";"1";"COMFORT";"Nov 20 2018 01:18:31:977PM"
"226057";"Bivakhuis Hoge Duin -De Ark (gelijkvloers)";"Bivakhuis Hoge Duin -De Ark (gelijkvloers)";"YOUTH_ACCOMMODATION";"BASE";"Kinderlaan";"47";"A";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"33782.25";"204545.78";"51.1392740169866";"2.70806692535381";"+3258234052";"+32";"";"info@bivakhuishogeduin.be";"http://bivak.hogeduin.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"85";"";"Aug 10 2009 02:00:00:000AM";"Jan  8 2007 01:00:00:000AM";"";"";"";"0";"1";"COMFORT";"Nov 20 2018 01:24:59:067PM"
"219604";"Bivakhuis Itegheem (Chirolokalen Itegem)";"Bivakhuis Itegheem (Chirolokalen Itegem)";"YOUTH_ACCOMMODATION";"BASE";"Professor Verbiststraat";"2";"";"2222";"Itegem";"Heist-op-den-Berg";"antwerpseKempen";"antwerpseKempen";"175160.965643219";"198873.250739361";"51.09939143872624";"4.727958032646624";"";"+32473801051";"";"gerry_bellekens@hotmail.com";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"60";"6 slaapzalen";"Feb  4 2008 01:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 07:45:04:057AM"
"221982";"Bivakhuis 't Driege I";"Bivakhuis 't Driege I";"YOUTH_ACCOMMODATION";"BASE";"ROOSTERBERGSTRAAT";"36";"";"3680";"Opoeteren";"Maaseik";"maasland";"maasland";"240660.4581661554";"197421.2037972389";"51.080344";"5.661249";"+3289864896";"+32494459912";"";"guido.hellings@telenet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"132";"";"Mar 27 2007 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:21:54:947AM"
"221981";"Bivakhuis 't Driege II";"Bivakhuis 't Driege II";"YOUTH_ACCOMMODATION";"BASE";"ROOSTERBERGSTRAAT";"36";"";"3680";"Opoeteren";"Maaseik";"maasland";"maasland";"240660.4581661554";"197421.2037972389";"51.080344";"5.661249";"+3289864896";"+32494459912";"";"guido.hellings@telenet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"84";"";"Mar 27 2007 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:21:54:947AM"
"221980";"Bivakhuis 't Driege III";"Bivakhuis 't Driege III";"YOUTH_ACCOMMODATION";"BASE";"ROOSTERBERGSTRAAT";"36";"";"3680";"Opoeteren";"Maaseik";"maasland";"maasland";"240660.4581661554";"197421.2037972389";"51.080344";"5.661249";"+3289864896";"+32494459912";"";"guido.hellings@telenet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"84";"";"Mar 27 2007 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:21:54:947AM"
"346295";"Bivaklokalen Holheide Overpelt";"Bivaklokalen Holheide Overpelt";"YOUTH_ACCOMMODATION";"BASE";"Bremstraat";"z/n";"";"3900";"Overpelt";"Overpelt";"limburgseKempen";"limburgseKempen";"220918.74";"211575.91";"51.2097753994477";"5.3836267111592";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:45:43:320AM"
"219153";"Bivakplaats Chiro Hulshout";"Bivakplaats Chiro Hulshout";"YOUTH_ACCOMMODATION";"BASE";"BOOISCHOTSEWEG";"27A";"a";"2235";"Hulshout";"Hulshout";"antwerpseKempen";"antwerpseKempen";"179593.2433054898";"195960.2007977739";"51.073555";"4.789714";"";"+32497536811";"";"bart.peeters@scarlet.be";"www.chirohulshout.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"80";"";"Oct 19 2006 02:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  9 2018 09:12:03:003AM"
"223901";"Bivakplaats De Nachtegaal";"Bivakplaats De Nachtegaal";"YOUTH_ACCOMMODATION";"BASE";"Molenweg";"z/n";"";"3660";"Opglabbeek";"Opglabbeek";"limburgseKempen";"limburgseKempen";"236562.27";"193643.1";"51.046470116428";"5.60318450080083";"";"+32494360738";"";"guido.bas@skynet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"90";"";"Jul  6 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 10:47:01:703AM"
"221426";"Bivakplaats Het Zavelheem";"Bivakplaats Het Zavelheem";"YOUTH_ACCOMMODATION";"BASE";"Duinenstraat";"z/n";"";"3660";"Opglabbeek";"Opglabbeek";"limburgseKempen";"limburgseKempen";"237296.53";"194897.38";"51.0576329180428";"5.61395362734588";"";"+32494360738";"";"guido.bas@skynet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"60";"";"Jul  6 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 10:48:03:650AM"
"226516";"Bivakplaats Zonnedauw";"Bivakplaats Zonnedauw";"YOUTH_ACCOMMODATION";"BASE";"VEURSERVELD";"8";"";"3790";"Sint-Martens-Voeren";"Voeren";"voerstreek";"voerstreek";"252696.4824914176";"160405.9015415376";"50.745665";"5.822616";"+3243810357";"+32476358282";"";"erwin.vroonen@portima.be";"www.kampplaatszonnedauw.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"60";"";"Jun  4 2014 02:00:00:000AM";"";"";"";"";"0";"0";"";"Apr  2 2018 10:16:51:220AM"
"324900";"Boomerang Hostel Antwerp";"Boomerang Hostel Antwerp";"HOSTEL";"BASE";"LANGE LEEMSTRAAT";"95";"";"2018";"Antwerpen";"Antwerpen";"kunststadAntwerpen";"kunststadAntwerpen";"153153.6208094423";"210854.3235250749";"51.208177";"4.412611";"";"";"";"info.boomeranghostels@gmail.com";"";"NOTIFIED";"May 29 2017 12:00:00:000AM";"May 29 2017 08:49:29:000AM";"";"";"118";"118";"YOUTH";"HOSTEL";"118";"";"Jun 21 2012 02:00:00:000AM";"Feb 14 2007 01:00:00:000AM";"";"";"";"0";"";"";"Dec  3 2018 01:43:03:570PM"
"335432";"Boomerang Hostel Antwerp City";"Boomerang Hostel Antwerp City";"HOSTEL";"BASE";"PLANTIN EN MORETUSLEI";"90";"";"2018";"Antwerpen";"Antwerpen";"kunststadAntwerpen";"kunststadAntwerpen";"154018.3352057543";"211122.828906795";"51.210585";"4.424987";"032384782";"";"";"guyvandyck11@hotmail.com";"http://boomeranghostelantwerp.be";"NOTIFIED";"Jul 10 2017 12:00:00:000AM";"Jul 10 2017 11:12:57:000AM";"";"";"240";"240";"YOUTH";"HOSTEL";"240";"";"Jul 16 2014 02:00:00:000AM";"Jun 13 2014 02:00:00:000AM";"";"";"";"0";"";"";"Apr  2 2018 09:51:42:547AM"
"346238";"Boomerang Hostel Antwerp City Nature";"Boomerang Hostel Antwerp City Nature";"YOUTH_ACCOMMODATION";"BASE";"GROTE BERGEN";"50";"";"2830";"Heindonk";"Willebroek";"scheldeland";"scheldeland";"151829.3005120371";"196030.0209370935";"51.074936";"4.393587";"";"";"";"info.boomeranghostels@gmail.com";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"ACKNOWLEDGED_BY_PRINCIPLE";"";"";"";"Nov 25 2014 01:00:00:000AM";"";"";"";"0";"";"";"Apr  2 2018 09:44:28:583AM"
"346313";"Bosheihoef";"Bosheihoef";"YOUTH_ACCOMMODATION";"BASE";"BOSHEIDESTRAAT";"47";"";"3560";"Lummen";"Lummen";"limburgseKempen";"limburgseKempen";"209991.9635402063";"189572.738075695";"51.013792";"5.222356";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"Oct 18 2010 02:00:00:000AM";"";"";"";"0";"";"";"Oct 15 2018 08:32:01:733AM"
"262610";"Boskant";"Boskant";"YOUTH_ACCOMMODATION";"BASE";"RODEBERGSTRAAT";"51";"";"8954";"Westouter";"Heuvelland";"westhoek";"westhoek";"36815.81735256624";"165093.0204079906";"50.785848";"2.762363";"+32 57 44 44 55";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"1";"0";"";"May 17 2018 01:31:02:310PM"
"346275";"Bouworde-Poverello - Boshuis";"Bouworde-Poverello - Boshuis";"YOUTH_ACCOMMODATION";"BASE";"KAPELSTRAAT";"73";"";"3550";"Heusden-Zolder";"Heusden-Zolder";"limburgseKempen";"limburgseKempen";"212950.1760789833";"191711.1931625074";"51.032699";"5.264874";"+32 11 42 52 87";"";"";"poverello@skynet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"Feb 27 2006 01:00:00:000AM";"";"";"";"1";"";"";"Sep 11 2018 01:55:01:810PM"
"346274";"Bouworde-Poverello - Hoofdgebouw";"Bouworde-Poverello - Hoofdgebouw";"YOUTH_ACCOMMODATION";"BASE";"KAPELSTRAAT";"73";"";"3550";"Heusden-Zolder";"Heusden-Zolder";"limburgseKempen";"limburgseKempen";"212950.1760789833";"191711.1931625074";"51.032699";"5.264874";"+32 11 42 52 87";"";"";"poverello@skynet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"Feb 27 2006 01:00:00:000AM";"";"";"";"1";"";"";"Sep 11 2018 01:54:02:057PM"
"229772";"Broeder Bertus";"Broeder Bertus";"YOUTH_ACCOMMODATION";"BASE";"KIEWITSEWEG";"5";"";"3690";"Zutendaal";"Zutendaal";"limburgseKempen";"limburgseKempen";"236905.834205458";"178086.0385271711";"50.907143";"5.603088";"+32 89 71 40 65";"+32477617637";"";"thijs.pierre2@telenet.be";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=3242";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Apr 27 2006 02:00:00:000AM";"";"";"";"";"1";"0";"";"Apr 10 2018 12:45:01:767PM"
"298948";"Brussels Hello Hostel";"Brussels Hello Hostel";"HOSTEL";"BASE";"WAPENSTILSTANDSTRAAT";"1";"";"1081";"Koekelberg";"Koekelberg";"kunststadBrussel";"kunststadBrussel";"147485.8362768656";"172605.6958063329";"50.864374";"4.331775";"+3223181111";"+32495812795";"";"leticia@hello-hostel.eu";"https://www.hello-hostel.eu";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 18 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"HOSTEL";"60";"";"Oct  5 2009 02:00:00:000AM";"Mar  3 2009 01:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Jun 11 2018 06:50:02:957AM"
"229764";"Buikberghoeve";"Buikberghoeve";"YOUTH_ACCOMMODATION";"BASE";"BUIKBERG";"1";"";"9667";"Sint-Kornelis-Horebeke";"Horebeke";"vlaamseArdennen";"vlaamseArdennen";"103268.7855724262";"168686.6601061709";"50.827274";"3.704226";"+3255455203";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"150";"";"May  8 2008 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  3 2018 07:06:05:913AM"
"221099";"Camping Zavelbos";"Camping Zavelbos";"CAMPING";"BASE";"KATTEBEEKSTRAAT";"1";"";"3680";"Opoeteren";"Maaseik";"maasland";"maasland";"238422.8361380233";"194939.810473593";"51.058389";"5.628722";"+32 89 75 81 46";"";"";"receptie@zavelbos.com";"https://www.zavelbos.com";"LICENSED";"Aug  3 2016 12:00:00:000AM";"";"";"FOUR_STARS";"179";"708";"ADULT";"TVA";"168";"";"Dec 13 2007 01:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  6 2018 05:04:18:113AM"
"226566";"Camping Zomerzon";"Camping Zomerzon";"CAMPING";"BASE";"ELISABETHLAAN";"1";"";"8434";"Lombardsijde";"Middelkerke";"kust";"kust";"37068.75382093969";"206317.5804248229";"51.156374";"2.753241";"+32 58 23 73 96";"";"";"camping@zomerzon.be";"http://www.zomerzon.be";"LICENSED";"Sep  3 2014 12:00:00:000AM";"";"";"THREE_STARS";"309";"1236";"ADULT";"TVA";"150";"";"Jul  6 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Sep  7 2018 10:00:04:973AM"
"251094";"Campus Mosa-RT";"Vrij internaat Maaseik-Kinrooi (Campus Harlindis en Relindis)";"YOUTH_ACCOMMODATION";"BASE";"WEERTERSTEENWEG";"135";"a";"3680";"Maaseik";"Maaseik";"maasland";"maasland";"248735.1326684322";"200505.4428841369";"51.106741";"5.777287";"+3289563059";"+32476500624";"";"valentin.clijsters@kasomk.be";"http://www.kasomk.be/mosa-ic/infrastructuur";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"81";"";"Apr  1 2015 02:00:00:000AM";"";"";"";"";"0";"0";"";"Apr  2 2018 10:22:02:560AM"
"346308";"Carlieneke";"Carlieneke";"YOUTH_ACCOMMODATION";"BASE";"Kerkstraat";"96";"";"3550";"Heusden";"Heusden-Zolder";"limburgseKempen";"limburgseKempen";"212205.81";"187569.63";"50.9950090791897";"5.254852083985";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"ACKNOWLEDGED_BY_PRINCIPLE";"";"";"";"Mar  8 2007 01:00:00:000AM";"";"";"";"0";"";"";"Apr  2 2018 09:45:58:543AM"
"261599";"Casa Ametza";"Casa Ametza";"HOLIDAY_COTTAGE";"BASE";"Zwembadweg";"5";"";"2930";"Brasschaat";"Brasschaat";"antwerpseKempen";"antwerpseKempen";"159198.310512182";"219536.833041606";"51.28559640666715";"4.500611898279571";"+32 3 653 45 28";"+32 478 43 86 19";"";"vakantie@casa-ametza.be";"https://www.casa-ametza.be";"NOTIFIED";"Aug 11 2015 12:00:00:000AM";"Mar 31 2017 10:00:00:000PM";"";"";"";"28";"ADULT";"TVA";"28";"";"Aug 11 2015 02:00:00:000AM";"";"";"";"";"0";"1";"COMFORT";"Nov 20 2018 01:20:18:070PM"
"222608";"Castel Notre-Dame - bijgebouw ""Le Gîte";"Castel Notre-Dame - bijgebouw ""Le Gîte";"YOUTH_ACCOMMODATION";"BASE";"Obsinnich";"6";"";"3791";"Remersdaal";"Voeren";"voerstreek";"voerstreek";"257429.76";"160101.3";"50.74150471780541";"5.890832717930725";"+3243811289";"+32";"";"info@catselnotredame.be";"https://www.castelnotredame.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"50";"8 slaapzalen";"Feb 13 2006 01:00:00:000AM";"";"";"";"";"0";"0";"";"Jun 11 2018 09:50:06:913AM"
"222607";"Castel Notre-Dame - hoofdgebouw ""Château";"Castel Notre-Dame - hoofdgebouw ""Château";"YOUTH_ACCOMMODATION";"BASE";"Obsinnich";"6";"";"3791";"Remersdaal";"Voeren";"voerstreek";"voerstreek";"257429.76";"160101.3";"50.74150471780541";"5.890832717930725";"+3243811289";"+32";"";"info@catselnotredame.be";"https://www.castelnotredame.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"120";"";"Feb 13 2006 01:00:00:000AM";"";"";"";"";"0";"0";"";"Jun 11 2018 09:50:06:913AM"
"219470";"Catico";"Catico";"YOUTH_ACCOMMODATION";"BASE";"Eersels";"120";"";"2480";"Dessel";"Dessel";"antwerpseKempen";"antwerpseKempen";"203896.71";"215920.92";"51.25064513103287";"5.140689450136358";"+3214372570";"+32";"";"conny.broeckx@telenet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"90";"";"Oct 17 2006 02:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  9 2018 09:28:03:110AM"
"229778";"Caubergshof";"Caubergshof";"YOUTH_ACCOMMODATION";"BASE";"DREEFSTRAAT";"22";"";"3670";"Gruitrode";"Meeuwen-Gruitrode";"limburgseKempen";"limburgseKempen";"236059.3265595636";"198563.9990449771";"51.091317";"5.595871";"";"+32497537794";"";"lucgoyens@hotmail.com";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"60";"Naast de tentengrond die bij het kamphuis hoort, zijn er ook nog 3 kampeerterreinen 2 van 1 ha en 1 van 2 ha waar enkel tentenkamp mogelijk is.";"May 23 2007 02:00:00:000AM";"";"";"";"";"0";"0";"";"Apr  2 2018 10:05:56:357AM"
"346372";"Centrum voor Bewust Paardrijden - ""Rozenhof";"Centrum voor Bewust Paardrijden - ""Rozenhof";"YOUTH_ACCOMMODATION";"BASE";"BAKKERHOEKSTRAAT";"71";"";"8890";"Dadizele";"Moorslede";"leieStreek";"leieStreek";"60446.75875293283";"170737.4687596606";"50.840693";"3.096041";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"1";"";"";"May 17 2018 02:11:02:067PM"
"287278";"Charlie Rockets Youth Hostel";"Charlie Rockets Youth Hostel";"HOSTEL";"BASE";"Hoogstraat";"19";"";"8000";"Brugge";"Brugge";"kunststadBrugge";"kunststadBrugge";"70352.24000000001";"211705.67";"51.20980252896737";"3.229025604590301";"+3250330660";"+32497401177";"";"info@charlierockets.com";"https://www.charlierockets.com";"NOTIFIED";"";"Mar 31 2017 10:00:00:000PM";"";"";"72";"72";"YOUTH";"HOSTEL";"72";"";"Jun  8 2015 02:00:00:000AM";"";"";"";"";"0";"0";"";"Apr  3 2018 09:20:03:517AM"
"264878";"Chat Botté";"Chat Botté";"YOUTH_ACCOMMODATION";"BASE";"DRIFTWEG";"195";"";"8420";"De Haan";"De Haan";"kust";"kust";"54077.27446390958";"217287.4075918179";"51.258029";"2.9934";"+3259233207";"+32";"";"info@chatbotte.be";"https://www.chatbotte.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"173";"";"Apr 17 2012 02:00:00:000AM";"";"";"";"";"0";"0";"";"May 17 2018 02:14:03:370PM"
"228171";"Chikabo";"Chikabo";"YOUTH_ACCOMMODATION";"BASE";"OUDE DIESTERSEBAAN";"1A";"";"3920";"Lommel";"Lommel";"limburgseKempen";"limburgseKempen";"216315.9688499374";"211630.0630182344";"51.211349";"5.316479";"";"+32484760732";"";"vanhees-vrydag@skynet.be";"http://users.telenet.be/chikabo/";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"90";"";"Jun 21 2006 02:00:00:000AM";"Dec  6 2005 01:00:00:000AM";"";"";"";"0";"0";"BASIC";"Nov 20 2018 01:26:22:690PM"
"378182";"Chiro Alleman Sinaai";"Chiro Alleman Sinaai";"YOUTH_ACCOMMODATION";"BASE";"Dr. R. Haeltermanlaan";"21";"A";"9112";"Sinaai-Waas";"Sint-Niklaas";"waasland";"waasland";"";"";"";"";"";"";"";"";"https://chiroalleman@hotmail.com";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"May 15 2018 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"25";"1 slaapzaal";"Jun  5 2018 12:00:00:000AM";"";"";"";"";"0";"";"";"Sep 12 2018 12:13:21:280PM"
"346270";"Chiro Apollo";"Chiro Apollo";"YOUTH_ACCOMMODATION";"BASE";"Meiskensbeekstraat";"z/n";"";"1851";"Humbeek";"Grimbergen";"groeneGordel";"groeneGordel";"150896.18";"184590.21";"50.9715675026361";"4.38151283979672";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"NOT_ACKNOWLEDGED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:45:13:027AM"
"219154";"Chiro Booischot - Ter Laeken";"Chiro Booischot - Ter Laeken";"YOUTH_ACCOMMODATION";"BASE";"TER LAKEN";"2A";"";"2221";"Booischot";"Heist-op-den-Berg";"antwerpseKempen";"antwerpseKempen";"178886.4281227359";"193666.3065058952";"51.052972";"4.779448";"+32 476 95 12 82";"+32";"";"zomerverhuur.chirobooischot@gmail.com";"https://www.chirobooischot.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"70";"";"Dec 12 2006 01:00:00:000AM";"";"";"";"";"0";"0";"COMFORT";"Nov 20 2018 01:26:48:297PM"
